Create Date,Primary Reference,Status,Weight,Target Ship (Early),Target Ship (Late),Target Delivery (Early),Target Delivery (Late),Origin Code,Origin Name,Origin City,Origin State,Origin Zip,Origin Ctry,Dest Code,Dest City,Dest Name,Dest State,Dest Zip,Dest Ctry,JDE Sales Order Number,JDE Sales Order Type,Brokered SCAC,Cube,Completed Activity Date
3/14/2022 14:42,343319 (BOL),Booked,42005,3/22/2022 0:01,3/22/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245614,PLT 4,JAMESTOWN,ND,58401,US,185454,OMAHA,A772,NE,68112,US,60839769,SO,,21,3/14/2022
3/10/2022 10:27,341889 (BOL),Tendered,25651,3/17/2022 0:01,3/17/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245553,PLT 4,BRAMPTON,ON,L6T 5W2,CA,186433,WOODSTOCK,A1104,ON,N4V 0A2,CA,30368966,SO,,12,3/14/2022
3/10/2022 10:29,341890 (BOL),Booked,40693,3/15/2022 0:01,3/15/2022 23:59,3/16/2022 0:01,3/16/2022 23:59,245553,PLT 4,BRAMPTON,ON,L6T 5W2,CA,186792,VAUGHAN,A1015,ON,L4J 0W6,CA,30370393,SO,,20,3/10/2022
3/10/2022 11:32,341935 (BOL),Booked,43250,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245554,PLT 4,MONCTON,NB,E1A 3R1,CA,186021,NEW WINDSOR,A765,MD,21776,US,60836273,SI,,19,3/18/2022
3/10/2022 11:34,341940 (BOL),Tendered,41541,3/17/2022 0:01,3/17/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245553,PLT 4,BRAMPTON,ON,L6T 5W2,CA,186792,VAUGHAN,A1015,ON,L4J 0W6,CA,30370635,SO,,22,3/14/2022
3/14/2022 6:49,342930 (BOL),Booked,27368,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245531,PLT 4,WHEATLEY,ON,N0P 2P0,CA,245559,BOUCHERVILLE,CA WH4,QC,J4B 1K7,CA,30371038,ST,,28,3/14/2022
3/14/2022 16:23,343436 (BOL),Booked,36059,3/21/2022 0:01,3/21/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245531,PLT 4,WHEATLEY,ON,N0P 2P0,CA,245559,BOUCHERVILLE,CA WH4,QC,J4B 1K7,CA,30371545,ST,,28,3/15/2022
3/14/2022 16:23,343435 (BOL),Booked,34666,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245531,PLT 4,WHEATLEY,ON,N0P 2P0,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371543,ST,,28,3/14/2022
3/14/2022 11:49,343144 (BOL),Booked,33587,3/18/2022 0:01,3/18/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245531,PLT 4,WHEATLEY,ON,N0P 2P0,CA,245590,CALGARY,CA WH11,AB,T2C 4N4,CA,30371346,ST,,28,3/14/2022
3/15/2022 11:55,343635 (BOL),Booked,33314,3/18/2022 0:01,3/18/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245531,PLT 4,WHEATLEY,ON,N0P 2P0,CA,245590,CALGARY,CA WH11,AB,T2C 4N4,CA,30371731,ST,,27,3/15/2022
2/18/2022 14:39,334446 (BOL),Booked,42587,2/28/2022 0:01,2/28/2022 23:59,3/3/2022 0:01,3/3/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186401,FIFE,A908,WA,98424,US,60817994,SI,,19,3/15/2022
2/22/2022 8:37,335108 (BOL),Tendered,41906,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186401,FIFE,A908,WA,98424,US,60818750,SI,,19,3/15/2022
2/28/2022 11:15,337194 (BOL),Tendered,43059,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186401,FIFE,A908,WA,98424,US,60827532,SI,,20,3/15/2022
3/1/2022 11:58,337913 (BOL),Booked,43826,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,447250,AURORA,A1002,CO,80019,US,60827201,SI,,21,3/19/2022
3/2/2022 9:52,338390 (BOL),Booked,41707,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833008,SI,,20,3/18/2022
3/2/2022 9:53,338391 (BOL),Booked,41707,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833009,SI,,20,3/21/2022
3/3/2022 9:02,338940 (BOL),Booked,41759,3/29/2022 0:01,3/29/2022 23:59,4/1/2022 0:01,4/1/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833988,SI,,20,3/29/2022
3/3/2022 9:02,338941 (BOL),Booked,41604,3/25/2022 0:01,3/25/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833989,SI,,20,3/25/2022
3/3/2022 9:03,338942 (BOL),Booked,41604,3/27/2022 0:01,3/27/2022 23:59,3/30/2022 0:01,3/30/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833991,SI,,20,3/27/2022
3/3/2022 23:30,339386 (BOL),Booked,41707,4/3/2022 0:01,4/3/2022 23:59,4/6/2022 0:01,4/6/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,306036,SPRINGFIELD,A773,MO,65803,US,60833990,SI,,20,4/3/2022
3/4/2022 12:09,339520 (BOL),Booked,43878,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,447250,AURORA,A1002,CO,80019,US,60834679,SI,,21,3/15/2022
3/4/2022 14:11,339618 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60834829,SI,,20,3/4/2022
3/4/2022 14:12,339619 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60834830,SI,,20,3/4/2022
3/11/2022 11:58,342315 (BOL),Booked,48078,3/16/2022 0:01,3/16/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30370849,ST,,21,3/16/2022
3/11/2022 11:58,342316 (BOL),Booked,48078,3/16/2022 0:01,3/16/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30370851,ST,,21,3/16/2022
3/7/2022 9:10,340091 (BOL),Tendered,43044,3/15/2022 0:01,3/15/2022 23:59,3/17/2022 0:01,3/17/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186316,LONG BEACH,A573,CA,90805,US,60834866,SI,,19,3/15/2022
3/7/2022 10:41,340226 (BOL),Booked,42382,3/20/2022 0:01,3/20/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60835297,SI,,20,3/7/2022
3/7/2022 10:41,340227 (BOL),Booked,42382,3/20/2022 0:01,3/20/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60835298,SI,,20,3/7/2022
3/7/2022 10:41,340228 (BOL),Booked,42382,3/20/2022 0:01,3/20/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60835299,SI,,20,3/7/2022
3/11/2022 12:00,342322 (BOL),Booked,49488,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30370864,ST,,24,3/17/2022
3/14/2022 11:37,343123 (BOL),Booked,48078,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371379,ST,,21,3/14/2022
3/8/2022 9:20,340751 (BOL),Booked,43930,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,447250,AURORA,A1002,CO,80019,US,60836025,SI,,21,3/22/2022
3/14/2022 11:59,343166 (BOL),Booked,48163,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371382,ST,,23,3/14/2022
3/14/2022 12:32,343199 (BOL),Booked,48079,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371406,ST,,21,3/17/2022
3/14/2022 12:32,343200 (BOL),Booked,48079,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371407,ST,,21,3/14/2022
3/14/2022 12:32,343201 (BOL),Booked,57237,3/19/2022 0:01,3/19/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371408,ST,,25,3/14/2022
3/14/2022 12:33,343202 (BOL),Booked,57237,3/19/2022 0:01,3/19/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371409,ST,,25,3/14/2022
3/14/2022 12:33,343203 (BOL),Booked,48079,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371410,ST,,21,3/14/2022
3/14/2022 12:33,343204 (BOL),Booked,48079,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371411,ST,,21,3/14/2022
3/14/2022 12:33,343205 (BOL),Booked,48079,3/17/2022 0:01,3/17/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371412,ST,,21,3/14/2022
3/14/2022 12:33,343206 (BOL),Booked,48079,3/18/2022 0:01,3/18/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371413,ST,,21,3/18/2022
3/14/2022 12:34,343207 (BOL),Booked,48079,3/18/2022 0:01,3/18/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371414,ST,,21,3/18/2022
3/14/2022 12:34,343208 (BOL),Booked,57237,3/19/2022 0:01,3/19/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371416,ST,,25,3/14/2022
3/8/2022 10:42,340860 (BOL),Booked,42382,3/21/2022 0:01,3/21/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60836060,SI,,20,3/8/2022
3/8/2022 10:43,340863 (BOL),Booked,42382,3/21/2022 0:01,3/21/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60836062,SI,,20,3/8/2022
3/14/2022 12:34,343209 (BOL),Booked,57237,3/19/2022 0:01,3/19/2022 23:59,3/26/2022 0:01,3/26/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371417,ST,,25,3/14/2022
3/14/2022 12:34,343210 (BOL),Booked,57237,3/20/2022 0:01,3/20/2022 23:59,3/27/2022 0:01,3/27/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371418,ST,,25,3/14/2022
3/14/2022 12:34,343211 (BOL),Booked,57237,3/20/2022 0:01,3/20/2022 23:59,3/27/2022 0:01,3/27/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245554,MONCTON,CA WH3,NB,E1A 3R1,CA,30371420,ST,,25,3/14/2022
3/11/2022 11:53,342314 (BOL),Booked,41210,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30370853,S9,,18,3/16/2022
3/11/2022 11:59,342319 (BOL),Booked,42839,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30370855,S9,,23,3/16/2022
3/11/2022 11:59,342320 (BOL),Booked,42839,3/16/2022 0:01,3/16/2022 23:59,3/18/2022 0:01,3/18/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30370857,S9,,23,3/16/2022
3/11/2022 11:59,342321 (BOL),Booked,42839,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30370858,S9,,23,3/19/2022
3/8/2022 20:58,341222 (BOL),Booked,41952,3/21/2022 0:01,3/21/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186692,BILLINGS,A1099,MT,59107,US,60836436,SI,,23,3/21/2022
3/9/2022 8:59,341308 (BOL),Booked,41952,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60836632,SI,,23,3/18/2022
3/9/2022 8:59,341309 (BOL),Booked,41952,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60836633,SI,,23,3/18/2022
3/9/2022 10:40,341425 (BOL),Booked,42380,3/19/2022 0:01,3/19/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186286,CLANTON,A1122,AL,35045,US,60836654,SI,,20,3/19/2022
3/10/2022 14:34,342036 (BOL),Booked,42382,3/23/2022 0:01,3/23/2022 23:59,3/27/2022 0:01,3/27/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60836891,SI,,20,3/10/2022
3/10/2022 14:35,342037 (BOL),Booked,42382,3/23/2022 0:01,3/23/2022 23:59,3/27/2022 0:01,3/27/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60836892,SI,,20,3/10/2022
3/10/2022 16:00,342114 (BOL),Booked,42382,3/24/2022 0:01,3/24/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60837519,SI,,20,3/11/2022
3/10/2022 16:58,342133 (BOL),Booked,42382,3/24/2022 0:01,3/24/2022 23:59,3/28/2022 0:01,3/28/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60837520,SI,,20,3/11/2022
3/11/2022 7:58,342223 (BOL),Booked,41707,3/22/2022 0:01,3/22/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,400983,EVERETT,A1146,WA,98203,US,60837608,SI,,20,3/22/2022
3/11/2022 9:03,342253 (BOL),Booked,41209,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186316,LONG BEACH,A573,CA,90805,US,60836398,SI,,18,3/11/2022
3/11/2022 9:06,342254 (BOL),Booked,42815,3/18/2022 0:01,3/18/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,420549,STOCKTON,A914,CA,95209,US,60836396,SI,,19,3/18/2022
3/11/2022 13:53,342426 (BOL),Booked,41211,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30370918,S9,,18,3/17/2022
3/11/2022 11:47,342312 (BOL),Booked,42382,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60838400,SI,,20,3/11/2022
3/11/2022 11:48,342313 (BOL),Booked,42382,3/21/2022 0:01,3/21/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60838401,SI,,20,3/11/2022
3/13/2022 14:27,342744 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,185454,OMAHA,A772,NE,68112,US,60838403,SI,,23,3/14/2022
3/13/2022 14:28,342745 (BOL),Booked,41952,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,185454,OMAHA,A772,NE,68112,US,60838405,SI,,23,3/14/2022
3/13/2022 14:28,342746 (BOL),Booked,41952,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,185454,OMAHA,A772,NE,68112,US,60838406,SI,,23,3/14/2022
3/13/2022 14:29,342747 (BOL),Booked,41952,3/20/2022 0:01,3/20/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,185454,OMAHA,A772,NE,68112,US,60838407,SI,,23,3/14/2022
3/13/2022 14:29,342748 (BOL),Booked,41952,3/20/2022 0:01,3/20/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838409,SI,,23,3/14/2022
3/13/2022 14:58,342756 (BOL),Booked,41952,3/20/2022 0:01,3/20/2022 23:59,3/23/2022 0:01,3/23/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838410,SI,,23,3/14/2022
3/13/2022 14:59,342761 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838582,SI,,23,3/14/2022
3/14/2022 11:12,343086 (BOL),Booked,41211,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371359,S9,,18,3/19/2022
3/14/2022 11:12,343087 (BOL),Booked,41210,3/17/2022 0:01,3/17/2022 23:59,3/19/2022 0:01,3/19/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371366,S9,,18,3/17/2022
3/14/2022 9:37,342989 (BOL),Booked,41952,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838583,SI,,23,3/14/2022
3/14/2022 9:37,342990 (BOL),Booked,41952,3/21/2022 0:01,3/21/2022 23:59,3/24/2022 0:01,3/24/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838584,SI,,23,3/14/2022
3/14/2022 9:37,342991 (BOL),Booked,41952,3/22/2022 0:01,3/22/2022 23:59,3/25/2022 0:01,3/25/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186838,OAK CREEK,A824,WI,53154,US,60838585,SI,,23,3/14/2022
3/14/2022 11:13,343089 (BOL),Booked,41210,3/18/2022 0:01,3/18/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371368,S9,,18,3/18/2022
3/14/2022 11:13,343090 (BOL),Booked,41210,3/19/2022 0:01,3/19/2022 23:59,3/20/2022 0:01,3/20/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371369,S9,,18,3/19/2022
3/14/2022 11:13,343092 (BOL),Booked,41210,3/19/2022 0:01,3/19/2022 23:59,3/21/2022 0:01,3/21/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371371,S9,,18,3/19/2022
3/14/2022 11:35,343119 (BOL),Booked,41411,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371372,S9,,21,3/20/2022
3/14/2022 11:36,343122 (BOL),Booked,41408,3/20/2022 0:01,3/20/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,382325,BROOKLYN PARK,US WH6,MN,55428,US,30371375,S9,,20,3/20/2022
3/14/2022 11:23,343103 (BOL),Booked,41210,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186407,LAS VEGAS,A889,NV,89119,US,60838665,SI,,18,3/14/2022
3/14/2022 11:25,343104 (BOL),Booked,43500,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186408,MESA,A887,AZ,85210,US,60838662,SI,,19,3/14/2022
3/14/2022 11:28,343109 (BOL),Booked,41210,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186753,FRESNO,A909,CA,93706,US,60838668,SI,,18,3/14/2022
3/14/2022 11:30,343114 (BOL),Booked,41210,3/19/2022 0:01,3/19/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186317,LOS ANGELES,A574,CA,90016,US,60838669,SI,,18,3/14/2022
3/14/2022 11:42,343127 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839574,SI,,20,3/14/2022
3/14/2022 11:42,343128 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839580,SI,,20,3/14/2022
3/14/2022 11:43,343129 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839583,SI,,20,3/14/2022
3/14/2022 11:43,343130 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839584,SI,,20,3/14/2022
3/14/2022 11:44,343133 (BOL),Booked,42382,3/27/2022 0:01,3/27/2022 23:59,3/31/2022 0:01,3/31/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839585,SI,,20,3/14/2022
3/14/2022 11:45,343134 (BOL),Booked,42382,3/25/2022 0:01,3/25/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839586,SI,,20,3/14/2022
3/14/2022 11:45,343135 (BOL),Booked,42382,3/25/2022 0:01,3/25/2022 23:59,3/29/2022 0:01,3/29/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,186452,FORT WORTH,A1050,TX,76115,US,60839587,SI,,20,3/14/2022
3/14/2022 13:17,343258 (BOL),Booked,48737,3/18/2022 0:01,3/18/2022 23:59,3/22/2022 0:01,3/22/2022 23:59,245638,PLT 6,LETHBRIDGE,AB,T1H 6P3,CA,245553,BRAMPTON,CA WH9,ON,L6T 5W2,CA,30371445,ST,,23,3/15/2022
